country_code,survey_year,country_name,region_code,region_name,welfare_type,survey_acronym,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,gini,reporting_pop,reporting_pce,distribution_type,spl,survey_coverage,reporting_level,decile1,decile10,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9
ITA,1991,Italy,OHI,Other High Income Countries,income,SHIW-LIS,0,1977 - 2002,2.15,0.002289890052,0.002023623767,0.001788318678,0.310499278621,56758521,16908.177664347,micro,16.758090645868,national,national,0.031025371861,0.232476417337,0.047172215402,0.059337584085,0.071103488774,0.08089011447,0.09304518238,0.107083749149,0.12532863052,0.152537246022
ITA,1993,Italy,OHI,Other High Income Countries,income,SHIW-LIS,0,1977 - 2002,2.15,0.012493538215,0.007672980247,0.006130580146,0.350863370798,56831821,16655.496333516,micro,16.444028249266,national,national,0.021077183557,0.253371945521,0.041268689864,0.054375906888,0.066664729639,0.079138362854,0.093066775246,0.108184995385,0.127275007649,0.155576403396
ITA,1995,Italy,OHI,Other High Income Countries,income,SHIW-LIS,0,1977 - 2002,2.15,0.007439484283,0.004285246506,0.003369980513,0.352108205851,56844303,17164.9984920439,micro,16.007835917289,national,national,0.022131853878,0.257284855254,0.041553547879,0.054376900841,0.066000837492,0.077932686811,0.092536091827,0.107750220797,0.126821999366,0.153611005854
ITA,1998,Italy,OHI,Other High Income Countries,income,SHIW-LIS,0,1977 - 2002,2.15,0.017424412616,0.012769769708,0.010466501762,0.366523057272,56906744,18533.8891763337,micro,17.001651736504,national,national,0.019148198502,0.272272796426,0.040554652492,0.054171845545,0.065668238676,0.078027455744,0.090362860837,0.104386782934,0.123600608668,0.151806560178
ITA,2000,Italy,OHI,Other High Income Countries,income,SHIW-LIS,0,1977 - 2002,2.15,0.012495170262,0.010111377204,0.0084466494,0.352447710572,56942108,19538.2215096805,micro,17.51169058723,national,national,0.021530435485,0.259876402412,0.042416060077,0.054946163543,0.066689732803,0.078360758743,0.091599116689,0.106261471813,0.124776511089,0.153543347346
ITA,2002,Italy,OHI,Other High Income Countries,income,SHIW-LIS,0,1977 - 2002,2.15,0.014982807837,0.011361692986,0.009258569074,0.346956669562,57059007,19615.5123135326,micro,17.600329625451,national,national,0.0223829073,0.253556755692,0.042363868133,0.055913131714,0.067401861644,0.078724710913,0.091696069809,0.106356327348,0.125856878711,0.155747488737
ITA,2003,Italy,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.007694032962,0.005002019624,0.00385241236,0.349287004086,57313203,19660.3214589986,micro,21.085643547764,national,national,0.023101948226,0.26679976904,0.043613651152,0.055359132114,0.066107899708,0.077533277926,0.090038931587,0.103845999252,0.122482791417,0.151116599579
ITA,2004,Italy,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.00604520633,0.004546606535,0.003657215086,0.342930398398,57685327,19723.2806077446,micro,21.773714221208,national,national,0.024198011257,0.263118052274,0.044319233356,0.056106560563,0.067056361294,0.078311014855,0.090520747931,0.10434653086,0.12210035506,0.14992313255
ITA,2005,Italy,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.006472902182,0.004573548408,0.003749340953,0.33830952617,57969484,19898.7520402316,micro,21.696567679345,national,national,0.023765170036,0.254804955597,0.043869860167,0.05631016266,0.067749779077,0.079357375508,0.091608263712,0.105601129373,0.124460221264,0.152473082605
ITA,2006,Italy,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.006534362452,0.004543797603,0.003633162119,0.336947514121,58143979,20105.4937110218,micro,22.027649263012,national,national,0.02485259981,0.256238261306,0.044383156057,0.056419396101,0.067833432195,0.079168014588,0.09090262461,0.104952515886,0.123489455637,0.151760543809
ITA,2007,Italy,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.006802429745,0.004640286893,0.003708374601,0.328882649228,58438310,20241.700137274,micro,22.468871585752,national,national,0.025219035729,0.249208378304,0.04545456302,0.057473514651,0.068818363174,0.080043958461,0.092334623279,0.105954109903,0.124204526527,0.151288926951
ITA,2008,Italy,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.007041794906,0.004554443791,0.003577111253,0.337677293229,58826731,19880.4034999292,micro,21.933176125641,national,national,0.02416231545,0.256736880338,0.044584257348,0.05631872389,0.067564828836,0.079216598489,0.091844578362,0.105623957409,0.122829571572,0.151118288306
ITA,2009,Italy,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.009115793038,0.005678278995,0.004360870619,0.338329800291,59095365,19492.8223025937,micro,22.147828771739,national,national,0.023135774766,0.254316337962,0.04418058795,0.056489346564,0.067937219934,0.079177654204,0.091701244439,0.106234305931,0.124263813601,0.15256371465
ITA,2010,Italy,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.012652895258,0.008401622564,0.006567255234,0.347167505913,59277417,19637.0589522775,micro,21.672500858658,national,national,0.020590614256,0.26161094998,0.043132927244,0.056547282811,0.067976899985,0.078822180521,0.090998645526,0.105104898809,0.123112041227,0.152103559641
ITA,2011,Italy,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.011560481495,0.008078034465,0.006454201636,0.350529945558,59379449,19616.0149133112,micro,21.251373051367,national,national,0.021162124839,0.263957919244,0.042547708349,0.055460075892,0.066979333346,0.078251776542,0.090618738365,0.104672328026,0.123225867407,0.15312412799
ITA,2012,Italy,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.012006084908,0.007588196018,0.00589917151,0.351514790562,59539717,18836.4803230737,micro,20.36358657578,national,national,0.020240077283,0.264109313246,0.042877259839,0.055299900042,0.06723510436,0.078643302748,0.090468710051,0.104591250336,0.123420992371,0.153114089724
ITA,2013,Italy,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.013731672065,0.009879140794,0.008033853963,0.34905669012,60233948,18164.2985628297,micro,20.234616610125,national,national,0.019726011041,0.259231173115,0.042654744494,0.055633025284,0.067330820582,0.078667637837,0.091553375385,0.105934726278,0.124963204507,0.154305281476
ITA,2014,Italy,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.012321202993,0.008282728912,0.00655831409,0.346523865582,60789140,18029.8377167613,micro,20.325707982029,national,national,0.019806709019,0.255287842845,0.042182311469,0.05579722541,0.067647485204,0.079494831455,0.092120484277,0.106824472639,0.125805356168,0.155033281513
ITA,2015,Italy,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.019488664076,0.012910895397,0.010228771032,0.353900331104,60730582,18377.8772455421,micro,20.876229144016,national,national,0.017529122337,0.257554618254,0.041193645723,0.054193971071,0.066750846963,0.079596324292,0.092756000855,0.107727867928,0.126729767659,0.155967834919
ITA,2016,Italy,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.016299454933,0.011318936049,0.00916332578,0.352395990574,60627498,18638.6752268516,micro,21.309587694416,national,national,0.019075376976,0.259586743361,0.041649875406,0.054713460612,0.066565567369,0.079095713574,0.092371025034,0.106724647887,0.125384013198,0.154833576584
ITA,2017,Italy,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.014216342526,0.010201722289,0.008340617741,0.359221954786,60536709,18953.8417036347,micro,21.416167709939,national,national,0.018848629859,0.26660590276,0.040815953169,0.053734619649,0.066212366533,0.078255628333,0.091216843909,0.105493998987,0.124165412556,0.154650644244
ITA,2018,Italy,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.014576468712,0.009295786222,0.007506388889,0.352173150724,60421760,19167.2133858425,micro,21.487471598905,national,national,0.019153636352,0.259193127938,0.041716512176,0.054963245266,0.066735014041,0.078749063415,0.091366395707,0.106638037851,0.125609728038,0.155875239217
ITA,2019,Italy,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.009943458763,0.007715206725,0.006400957836,0.345835870472,59729081,19429.6138937421,micro,22.461467438375,national,national,0.020795007078,0.257514392392,0.04267010805,0.055768500192,0.067538851323,0.07920338524,0.091832938661,0.105722368115,0.125019203053,0.153935245897
ITA,2020,Italy,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.008277917637,0.005938168471,0.00491115088,0.352409004947,59438851,17491.7005792024,micro,22.067394185091,national,national,0.021098289729,0.260675899753,0.041537805409,0.054384740672,0.066200074197,0.077829972279,0.09090754384,0.105335653916,0.125262068794,0.156767951409
ITA,2021,Italy,OHI,Other High Income Countries,income,EU-SILC,1,2003 - 2021,2.15,0.008145303025,0.005658733787,0.004594258813,0.348445796364,59133173,18508.3294269153,micro,22.839697344201,national,national,0.023026694203,0.262012529326,0.042153442512,0.054968819646,0.066486344881,0.078500357929,0.090180319359,0.104941714883,0.124263242082,0.153466535178
JAM,1988,Jamaica,LAC,Latin America & Caribbean,consumption,SLC,0,1988 - 1993,2.15,0.04555,0.005915847482,0.001028863871,0.431550092592,2354805,,group,4.85013694038,national,national,0.021420196776,0.336637675124,0.032686341454,0.043464428923,0.0543341225,0.065900905216,0.078984784026,0.094991328595,0.116992787571,0.154587429814
JAM,1990,Jamaica,LAC,Latin America & Caribbean,consumption,SLC,1,1990 - 2004,2.15,0.028804874671,0.0059506237,0.00204201455,0.411137353736,2392030,,micro,4.591448914902,national,national,0.024913475989,0.320492693599,0.036850716416,0.0458664764,0.056030985314,0.065996265804,0.078375658425,0.094571120993,0.118421415421,0.158481191639
JAM,1993,Jamaica,LAC,Latin America & Caribbean,consumption,SLC,0,1988 - 1993,2.15,0.08088,0.015214715747,0.003877250787,0.356734215416,2459062,,group,3.900106989552,national,national,0.027177851377,0.27413964877,0.040775158865,0.052669071672,0.063913401837,0.075302711735,0.087686260643,0.102338275432,0.121870850423,0.154126769247
JAM,1996,Jamaica,LAC,Latin America & Caribbean,consumption,SLC,1,1990 - 2004,2.15,0.025628608119,0.005942742775,0.002063409008,0.403949022875,2532894,,micro,4.977138407688,national,national,0.025173527437,0.326601557847,0.039351313424,0.047497317791,0.057681079357,0.0686793437,0.080610308187,0.092993839907,0.113438348567,0.147973363784
JAM,1999,Jamaica,LAC,Latin America & Caribbean,consumption,SLC,1,1990 - 2004,2.15,0.02314703246,0.005323199296,0.002086577749,0.440787625334,2596271,,micro,5.981782097256,national,national,0.020807422403,0.350158441258,0.033857274023,0.044093886055,0.054068265743,0.063714579722,0.075568557634,0.08954116017,0.111977274728,0.156213138264
JAM,2002,Jamaica,LAC,Latin America & Caribbean,consumption,SLC,1,1990 - 2004,2.15,0.021286912558,0.005460954583,0.002356540998,0.483157403285,2638244,,micro,5.930830528597,national,national,0.018221756236,0.379877216946,0.029585618888,0.037770760663,0.046530387828,0.05675001318,0.069126533614,0.087453595847,0.113242418061,0.161441698737
JAM,2004,Jamaica,LAC,Latin America & Caribbean,consumption,SLC,1,1990 - 2004,2.15,0.01177245927,0.002550374308,0.000790259079,0.454574743662,2664024,,micro,6.12674998214,national,national,0.020723084541,0.356933864469,0.032192426107,0.041744979785,0.050520353525,0.060077620484,0.072179530046,0.090417221073,0.116232219098,0.158978700873
JAM,2018,Jamaica,LAC,Latin America & Caribbean,consumption,JSLC,2,2018 - 2021,2.15,0.000560633383,0.000141577267,4.5908206e-05,0.356386804747,2811835,4175.06230451492,micro,8.703770972092,national,national,0.02921171084,0.27625795975,0.042686282156,0.053092172047,0.063064143807,0.072633255425,0.085097791455,0.100347692368,0.120714229705,0.156894762446
JAM,2021,Jamaica,LAC,Latin America & Caribbean,consumption,JSLC,2,2018 - 2021,2.15,0.003097660088,0.001060909981,0.0004460872,0.402102706593,2827695,,micro,8.744477169939,national,national,0.021762364898,0.298697507919,0.035025756007,0.046024978794,0.056777156554,0.069134954337,0.083091453224,0.102312904347,0.124427727687,0.162745196233
JOR,1986,Jordan,MNA,Middle East & North Africa,consumption,HEIS,0,1986 - 1997,2.15,0.0,0.0,0.0,0.360614296662,2947246,,group,7.814785414888,national,national,0.031374844257,0.281123750353,0.041347758974,0.05114644475,0.061225150089,0.072107757634,0.084545279142,0.099852847781,0.120896321271,0.156379845749
JOR,1992,Jordan,MNA,Middle East & North Africa,consumption,HEIS,0,1986 - 1997,2.15,0.0,0.0,0.0,0.430995830748,3866887,,group,5.818009618723,national,national,0.025506378127,0.346875527672,0.034663441298,0.043862745334,0.05350051014,0.06407483438,0.076340734278,0.091667231518,0.113121145889,0.150387451362
JOR,1997,Jordan,MNA,Middle East & North Africa,consumption,HEIS,0,1986 - 1997,2.15,0.0,0.0,0.0,0.36420526122,4733665,,group,5.654860847441,national,national,0.032687225278,0.298370018165,0.042899475299,0.052438830851,0.061889851727,0.071809678087,0.082908336152,0.096365453343,0.114726021906,0.145905109191
JOR,2002,Jordan,MNA,Middle East & North Africa,consumption,HEIS,1,2002,2.15,0.00195180505,0.000235202584,8.813133e-05,0.369546163001,5335824,,micro,6.37213444664,national,national,0.029799016719,0.295097836999,0.042521108074,0.051791746973,0.061009297172,0.070804958051,0.082142070292,0.096598251823,0.116789096514,0.153446617383
JOR,2006,Jordan,MNA,Middle East & North Africa,consumption,HEIS,2,2006,2.15,0.000908874513,0.000109721844,2.8510554e-05,0.338562535634,6131255,,micro,7.109807396568,national,national,0.033319389532,0.274939297529,0.046964322196,0.056384979911,0.065365836041,0.074029110952,0.084481402673,0.097722298482,0.117102245263,0.14969111742
JOR,2008,Jordan,MNA,Middle East & North Africa,consumption,HEIS,3,2008 - 2010,2.15,0.000108050569,2.8401932e-05,7.465669e-06,0.325734502864,6656492,,micro,7.186014257289,national,national,0.035685464679,0.265745053985,0.048509115245,0.057552675111,0.066229595142,0.075434526443,0.085403466754,0.097945426382,0.116615852866,0.150878823392
JOR,2010,Jordan,MNA,Middle East & North Africa,consumption,HEIS,3,2008 - 2010,2.15,0.000408548828,8.150234e-05,1.9935698e-05,0.33655730311,6974151,,micro,7.846003468381,national,national,0.034548521425,0.27446164408,0.047440566509,0.056371837825,0.064679237166,0.073957624151,0.084424095542,0.09741980662,0.117094641299,0.149602025383
JPN,2008,Japan,OHI,Other High Income Countries,income,JHPS-LIS,0,2008 - 2013,2.15,0.004798256079,0.002002793458,0.001213653582,0.348423150632,128063000,18540.5302746562,micro,19.446028092953,national,national,0.023377642662,0.257497525574,0.041927224026,0.054812913901,0.066849172083,0.079344584204,0.091829306917,0.1058013865,0.124260738997,0.154299505137
JPN,2010,Japan,OHI,Other High Income Countries,income,JHPS-LIS,0,2008 - 2013,2.15,0.0,0.0,0.0,0.321003204301,128070000,18797.9656093834,micro,22.473289280596,national,national,0.033476904238,0.25287064847,0.049375868118,0.058845626327,0.068644387711,0.079550167595,0.085340146802,0.101799279601,0.12100232417,0.149094646968
JPN,2013,Japan,OHI,Other High Income Countries,income,JHPS-LIS,0,2008 - 2013,2.15,0.007278878874,0.001988854624,0.000760119597,0.328547286227,127445000,19671.9196480316,micro,21.896056192867,national,national,0.02993217143,0.260794847865,0.048766688076,0.059628897792,0.069141419823,0.07755902525,0.088112850243,0.100265264963,0.118295202266,0.147503632292
KAZ,1993,Kazakhstan,ECA,Europe & Central Asia,income,HBS,0,1993,2.15,0.08435,0.014607221899,0.003428864498,0.326657347425,16380672,3050.9179909545,group,3.688514383893,national,national,0.030655400314,0.24937887936,0.044202185775,0.056028108415,0.067182260675,0.078447299864,0.090647181023,0.104996748788,0.123934777793,0.154527157992
KAZ,1996,Kazakhstan,ECA,Europe & Central Asia,consumption,LSMS,1,1996,2.15,0.079405092009,0.021525562158,0.009021751437,0.353783081403,15578227,1850.64678480201,micro,3.696826934225,national,national,0.026651568339,0.26281003047,0.041908628729,0.052290026882,0.062767199806,0.074164332013,0.087060971865,0.104931802836,0.127259507549,0.160155931512
KAZ,2001,Kazakhstan,ECA,Europe & Central Asia,consumption,HBS,2,2001 - 2004,2.15,0.128144193886,0.032738546726,0.012645690964,0.359644703584,14858335,2186.54470868998,micro,3.392678194809,national,national,0.026416323185,0.271399046071,0.041021144434,0.051887863829,0.062573003558,0.07413756683,0.08737928326,0.102965046713,0.124665190719,0.157555531402
KAZ,2002,Kazakhstan,ECA,Europe & Central Asia,consumption,HBS,2,2001 - 2004,2.15,0.088873720771,0.019140592009,0.006485727731,0.348111281074,14858948,2243.28219545862,micro,3.51762734456,national,national,0.02955710184,0.267941824761,0.043441178615,0.053613727527,0.063547274986,0.074407503584,0.086989283536,0.102230646468,0.122827069061,0.155444389623
KAZ,2003,Kazakhstan,ECA,Europe & Central Asia,consumption,HBS,2,2001 - 2004,2.15,0.061678131877,0.012616055812,0.004102041618,0.336914788036,14909019,2499.23512183259,micro,3.742941243522,national,national,0.030649186171,0.257864154989,0.044591236103,0.054651240502,0.064721525493,0.075793247856,0.088464396108,0.103753351618,0.124006456735,0.155505204426
KAZ,2004,Kazakhstan,ECA,Europe & Central Asia,consumption,HBS,2,2001 - 2004,2.15,0.033167065901,0.00563889682,0.001569240453,0.318387585326,15012984,2825.76637101702,micro,3.931011608645,national,national,0.034090596282,0.251009942026,0.047911063666,0.057594169829,0.067114787202,0.077272958927,0.089100271333,0.103361125178,0.121937601195,0.150607484362
KAZ,2005,Kazakhstan,ECA,Europe & Central Asia,consumption,HBS,3,2005 - 2021,2.15,0.086614213469,0.020711779998,0.007472786164,0.398259768753,15147029,3100.09503709194,micro,3.918333925815,national,national,0.023316817786,0.297204646645,0.036177929516,0.046188552527,0.056841383253,0.06874810403,0.082802929212,0.100172335272,0.124451728042,0.164095573716
KAZ,2006,Kazakhstan,ECA,Europe & Central Asia,consumption,HBS,3,2005 - 2021,2.15,0.010114723183,0.001598090285,0.000440072612,0.3024386525,15308085,3452.72964927585,micro,4.54693448889,national,national,0.037092491489,0.249100056415,0.052225546558,0.061424050301,0.06942181806,0.078130488436,0.088186790909,0.100740335339,0.118119694884,0.145558727609
KAZ,2007,Kazakhstan,ECA,Europe & Central Asia,consumption,HBS,3,2005 - 2021,2.15,0.003855486132,0.000639867567,0.00014563301,0.300840563104,15484192,3782.64295052765,micro,5.113906582821,national,national,0.037729261499,0.246212205829,0.051736805173,0.060903738943,0.069485773814,0.078304065637,0.088884215405,0.101361040285,0.118858352745,0.14652454067
KAZ,2008,Kazakhstan,ECA,Europe & Central Asia,consumption,HBS,3,2005 - 2021,2.15,0.002428651907,0.000173222507,1.6627048e-05,0.284964438182,15776938,3986.44999481665,micro,5.126258613404,national,national,0.040232854915,0.236446464146,0.054377066687,0.062782224623,0.070937489047,0.079583406584,0.089540723627,0.102382898562,0.118683487771,0.145033384038
KAZ,2009,Kazakhstan,ECA,Europe & Central Asia,consumption,HBS,3,2005 - 2021,2.15,0.002441653166,0.000315203472,6.3592532e-05,0.282088667741,16092822,3926.25476804689,micro,5.12599809674,national,national,0.039653446513,0.231284986473,0.05426934845,0.063146604126,0.071226161451,0.080183869525,0.090490864133,0.103323503419,0.120268155926,0.146153059984
KAZ,2010,Kazakhstan,ECA,Europe & Central Asia,consumption,HBS,3,2005 - 2021,2.15,0.001951229044,0.000283191926,7.6293058e-05,0.279545117521,16321872,4314.8923553442,micro,5.365368677131,national,national,0.040598796559,0.230875662789,0.054806666456,0.06326049622,0.071454294135,0.080277962331,0.090386496828,0.102981275968,0.119565889374,0.145792459341
KAZ,2011,Kazakhstan,ECA,Europe & Central Asia,consumption,HBS,3,2005 - 2021,2.15,0.000710947707,0.000100596054,2.7635748e-05,0.279838437856,16557202,4761.06823326195,micro,6.172118808422,national,national,0.040931393129,0.229544501225,0.054287966211,0.062821421986,0.070997790904,0.080217522316,0.090700534377,0.103513035094,0.12025169977,0.146734134986
KAZ,2012,Kazakhstan,ECA,Europe & Central Asia,consumption,HBS,3,2005 - 2021,2.15,0.00038424108,7.3812433e-05,1.85385e-05,0.281688217711,16792090,5167.45661642563,micro,6.266484072169,national,national,0.040816637875,0.229351127702,0.053470230246,0.062214366056,0.070753596571,0.080151811389,0.090964200238,0.103933231962,0.120995704677,0.147349093285
KAZ,2013,Kazakhstan,ECA,Europe & Central Asia,consumption,HBS,3,2005 - 2021,2.15,0.000331096286,6.9577776e-05,2.4060614e-05,0.270654280436,17035551,5635.53670618127,micro,6.56097625665,national,national,0.042594350761,0.225136103835,0.055562756889,0.063895453016,0.072245958051,0.081179099598,0.09150896482,0.103714777432,0.119696443029,0.14446609257
KAZ,2014,Kazakhstan,ECA,Europe & Central Asia,consumption,HBS,3,2005 - 2021,2.15,0.000192752586,1.3203823e-05,3.276469e-06,0.270158597986,17288285,5626.89836165937,micro,6.435000099624,national,national,0.042680613625,0.226232025515,0.055847607468,0.064342365325,0.072357496063,0.081334651255,0.091391334229,0.103308234345,0.119060994403,0.143444677772
KAZ,2015,Kazakhstan,ECA,Europe & Central Asia,consumption,HBS,3,2005 - 2021,2.15,0.000382705867,3.5969897e-05,5.617341e-06,0.268036674184,17542806,5646.15606737684,micro,6.180800519788,national,national,0.043361014189,0.225849957093,0.056344195175,0.064693299032,0.072659695708,0.08110144918,0.091135626342,0.103236329657,0.118637939058,0.142980494568
KAZ,2016,Kazakhstan,ECA,Europe & Central Asia,consumption,HBS,3,2005 - 2021,2.15,0.000505287176,6.1906239e-05,1.8480972e-05,0.272253251235,17794055,5635.12517540085,micro,5.795540946884,national,national,0.042085811054,0.227167447567,0.055553838239,0.064168358778,0.072321008488,0.081054984345,0.091044727264,0.103139641832,0.118990351902,0.144473830532
KAZ,2017,Kazakhstan,ECA,Europe & Central Asia,consumption,HBS,3,2005 - 2021,2.15,0.000414989968,8.4197875e-05,3.1050617e-05,0.274502759394,18037776,5644.70252384995,micro,6.10204825271,national,national,0.042665972615,0.229779267595,0.055323786536,0.063761642969,0.07184781884,0.080343794118,0.090303395674,0.102657052598,0.118705337804,0.144611931251
KAZ,2018,Kazakhstan,ECA,Europe & Central Asia,consumption,HBS,3,2005 - 2021,2.15,0.000151407911,2.3252962e-05,4.135217e-06,0.277928745775,18276452,5909.5705887263,micro,6.358836903732,national,national,0.042799965832,0.234459225578,0.055666483715,0.063783628882,0.071246744211,0.079326477197,0.08895166428,0.101102653669,0.117827143684,0.144836012951
KAZ,2019,Kazakhstan,ECA,Europe & Central Asia,consumption,HBS,3,2005 - 2021,2.15,0.000160598155,2.4562737e-05,5.309781e-06,0.279682817051,18513673,6188.63844024549,micro,6.331668428922,national,national,0.042719869735,0.236222376511,0.055530727947,0.063442669152,0.07104384916,0.079146512689,0.0887129956,0.100936573776,0.117303807671,0.144940617758
KAZ,2020,Kazakhstan,ECA,Europe & Central Asia,consumption,HBS,3,2005 - 2021,2.15,0.000118270595,6.631558e-06,7.62454e-07,0.28683919724,18755666,5883.09981928043,micro,6.377342486226,national,national,0.042776364643,0.242144591887,0.054817060066,0.062443640296,0.06965458388,0.077732396107,0.087627162512,0.100020405862,0.117412378112,0.145371416636
KAZ,2021,Kazakhstan,ECA,Europe & Central Asia,consumption,HBS,3,2005 - 2021,2.15,0.000176952574,2.5589863e-05,4.248573e-06,0.291915315791,19000988,6170.86433496893,micro,6.555344086138,national,national,0.042989710804,0.247998305558,0.054787692573,0.061837907512,0.068937205997,0.076741049224,0.086360187613,0.098925852953,0.11623389089,0.145188196874
KEN,1992,Kenya,SSA,Sub-Saharan Africa,consumption,WMS-I,0,1992,2.15,0.26448,0.094083662236,0.04613809385,0.569253275554,24655723,866.113907217902,group,3.025408427835,national,national,0.012641566477,0.472177388116,0.021733205069,0.029703214217,0.038321306946,0.048250552592,0.06034309448,0.076145896933,0.099232163706,0.141451611464
KEN,1994,Kenya,SSA,Sub-Saharan Africa,consumption,WMS-II,1,1994,2.15,0.258805540727,0.089361167555,0.044253680292,0.431033559585,26133744,819.176149006268,micro,2.869287245495,national,national,0.01875517178,0.333648895205,0.033385381245,0.04468648723,0.05540614095,0.066699894407,0.079436905453,0.095478553771,0.117167207734,0.155335362224
KEN,1997,Kenya,SSA,Sub-Saharan Africa,consumption,WMS-III,2,1997,2.15,0.253938631689,0.071760489103,0.027727134438,0.449826564477,28364264,916.521405606513,micro,2.868727538724,national,national,0.022735290056,0.362465574716,0.032905243888,0.041841058074,0.051675312118,0.061344679718,0.074402368401,0.090080313883,0.111931567019,0.150618592127
KEN,2005,Kenya,SSA,Sub-Saharan Africa,consumption,IHBS,3,2005 - 2021,2.15,0.366738392147,0.129213999922,0.06400965516,0.464401537792,36254262,920.62966469909,micro,2.529089457084,national,national,0.018230476371,0.368110543691,0.031442226267,0.040933104742,0.050276304931,0.060677417974,0.073406820701,0.089896864491,0.11368329802,0.153342942811
KEN,2015,Kenya,SSA,Sub-Saharan Africa,consumption,IHBS,3,2005 - 2021,2.15,0.29365105855,0.086339760298,0.036828403712,0.407744590986,47550419,1130.22425459641,micro,2.699287153737,national,national,0.024139345714,0.315599490189,0.037403646765,0.04666629943,0.055841771575,0.066525808236,0.079486060321,0.095198315824,0.119518863555,0.159620398391
KEN,2020,Kenya,SSA,Sub-Saharan Africa,consumption,KCHS,3,2005 - 2021,2.15,0.350316063103,0.097255533737,0.038522646469,0.362464562137,51985780,1209.43298836147,micro,2.492560257744,national,national,0.030047885564,0.284242611209,0.0429527554,0.052638006887,0.061350651228,0.071534624675,0.082819620112,0.098163748298,0.119343476406,0.15690662022
KEN,2021,Kenya,SSA,Sub-Saharan Africa,consumption,KCHS,3,2005 - 2021,2.15,0.361460557542,0.097023284021,0.038355462532,0.387014286668,53005614,1259.57035538141,micro,2.456622117691,national,national,0.029227412643,0.317854151457,0.042756665373,0.051029277517,0.058995923723,0.067817304279,0.078205979717,0.092093769094,0.113726808344,0.148292707852
KGZ,1998,Kyrgyz Republic,ECA,Europe & Central Asia,income,KPMS,0,1998,2.15,0.284234572203,0.108294721113,0.057655597285,0.463540654481,4769000,,micro,2.914507135907,national,national,0.014827545343,0.351904472045,0.028611376909,0.03976430395,0.049209187589,0.063203181613,0.078740949131,0.095329129775,0.119875359818,0.158534493826
KGZ,2000,Kyrgyz Republic,ECA,Europe & Central Asia,consumption,HBS,1,2000 - 2003,2.15,0.381824401436,0.100811157291,0.037414759326,0.310350127154,4898400,,micro,2.382238328904,national,national,0.036538068305,0.248411366499,0.049795782211,0.058820495112,0.068303320756,0.077124223574,0.087298431727,0.100541443539,0.120090267378,0.153076600899
KGZ,2001,Kyrgyz Republic,ECA,Europe & Central Asia,consumption,HBS,1,2000 - 2003,2.15,0.333569026457,0.082234859965,0.028905103761,0.301639797745,4945100,,micro,2.477099143763,national,national,0.037046251483,0.238785725407,0.050780773492,0.059532552136,0.068887271499,0.078329292027,0.088926070755,0.102981015682,0.122315424694,0.152415622826
KGZ,2002,Kyrgyz Republic,ECA,Europe & Central Asia,consumption,HBS,1,2000 - 2003,2.15,0.311493625527,0.07716639066,0.027860728699,0.303023868618,4990700,,micro,2.502911794056,national,national,0.036150424064,0.239390346117,0.050336530265,0.059960828662,0.068994478555,0.077730272483,0.089305728011,0.103848631768,0.1223564332449999,0.15192632683
KGZ,2003,Kyrgyz Republic,ECA,Europe & Central Asia,consumption,HBS,1,2000 - 2003,2.15,0.25703178749,0.05329914821,0.0173284605,0.287086470823,5043300,,micro,2.589403801722,national,national,0.039325027748,0.232758274137,0.053532897825,0.062418383246,0.070340441148,0.079655069096,0.088366385105,0.103023619141,0.122440739429,0.148139163126
KGZ,2004,Kyrgyz Republic,ECA,Europe & Central Asia,consumption,KIHS,2,2004 - 2022,2.15,0.11575469491,0.023824386474,0.007985934031,0.34773429277,5104700,,micro,3.134165280033,national,national,0.032042775555,0.271730996482,0.044723049045,0.053837151874,0.062241509794,0.071908868333,0.08463639904,0.100725377573,0.120067934774,0.15808593753
